Temperature,TotalWireLength,,,,,,,
8.57E-06,4,,,,,,,
8.14E-06,4,,,,,,,
7.73E-06,4,,,,,,,
7.35E-06,4,,,,,,,
6.98E-06,4,,,,,,,
6.63E-06,4,,,,,,,
6.30E-06,4,,,,,,,
5.98E-06,4,,,,,,,
5.68E-06,4,,,,,,,
5.40E-06,4,,,,,,,
5.13E-06,4,,,,,,,
